Cstno,Age,Sex,Income,USE_Month,Credit_Limit,Total_Trans_Amt,Total_Trans_Ct
711195558,59,M,2~4천만원미만,48,7251000,1300000,36
772735758,44,M,Unknown,34,2885000,1366000,31
712024908,56,F,2천만원미만,36,2641000,1439000,39
778239933,45,F,Unknown,35,2801000,1241000,46
714893733,55,M,6~8천만원미만,45,16794000,1917000,33
754886958,48,F,2~4천만원미만,41,9336000,1391000,39
710104908,56,F,2천만원미만,43,2763000,1246000,31
710558883,41,M,4~6천만원미만,36,17391000,1248000,27
713827383,65,F,2천만원미만,36,3198000,1936000,44
720267033,34,M,6~8천만원미만,26,5100000,2375000,63
712049208,56,M,4~6천만원미만,39,3955000,1238000,25
708688608,62,F,2천만원미만,48,3140000,1626000,41
716223708,45,F,Unknown,36,4028000,791000,22
713217858,38,F,2천만원미만,32,2264000,1204000,28
819352983,49,M,8천만원이상,44,21620000,1300000,33
711019308,58,M,4~6천만원미만,45,6385000,1612000,47
768600558,41,F,2~4천만원미만,31,2375000,1071000,28
710202783,33,M,4~6천만원미만,13,1963000,1378000,37
712899333,47,F,2천만원미만,37,4256000,1100000,29
767036433,56,F,2천만원미만,49,5097000,2052000,45
793473033,51,M,4~6천만원미만,45,3228000,1349000,33
721232058,49,M,2~4천만원미만,41,20231000,1215000,36
719443683,50,M,8천만원이상,39,27512000,1149000,25
715449333,55,F,2~4천만원미만,47,1929000,2354000,50
717998058,26,M,2천만원미만,13,2585000,2644000,40
779610033,58,M,6~8천만원미만,47,12151000,918000,14
827332983,46,M,6~8천만원미만,42,34516000,1362000,31
721183983,48,M,8천만원이상,31,34516000,1222000,37
718426533,42,M,4~6천만원미만,32,5504000,1364000,32
710698233,37,M,6~8천만원미만,28,10021000,1463000,40
780253533,63,F,2천만원미만,49,3558000,1631000,31
793581933,50,M,2~4천만원미만,44,19853000,1878000,55
719229708,41,F,2~4천만원미만,31,4969000,1489000,32
715158483,48,F,2천만원미만,40,3117000,1437000,37
809296308,46,M,6~8천만원미만,41,21526000,1313000,37
778176108,61,M,4~6천만원미만,51,5504000,1290000,38
796532958,59,F,2천만원미만,53,5512000,1975000,49
709345008,53,F,Unknown,39,1438300,807000,22
717049533,39,F,2~4천만원미만,28,7262000,1438000,28
719366358,51,M,8천만원이상,40,7319000,1233000,29
721417233,45,M,4~6천만원미만,25,1438300,709000,27
711622683,48,M,4~6천만원미만,30,7712000,1597000,39
714578283,47,M,4~6천만원미만,37,2053000,1283000,28
769574883,41,M,2~4천만원미만,32,12804000,1101000,37
717643608,48,M,6~8천만원미만,36,26443000,1593000,36
709198158,50,F,2천만원미만,36,3125000,1631000,46
712419708,56,F,2천만원미만,48,4930000,2194000,53
709103358,39,F,2천만원미만,36,9476000,1128000,27
716966808,47,M,6~8천만원미만,37,11722000,1497000,35
772264383,44,M,8천만원이상,33,13301000,1385000,50
721057758,61,F,Unknown,47,1438300,1449000,27
769137108,43,F,2천만원미만,37,1438300,974000,28
717640083,59,M,4~6천만원미만,36,6705000,731000,18
716445783,42,F,Unknown,31,22718000,1191000,37
708579633,40,M,2~4천만원미만,28,23981000,1421000,34
718715583,65,M,2천만원미만,56,2318000,1256000,35
778686408,48,M,4~6천만원미만,29,19324000,1744000,50
715015683,44,M,2~4천만원미만,34,5331000,1766000,39
805254708,36,F,Unknown,31,15700000,2229000,48
710462433,45,M,4~6천만원미만,30,17625000,1773000,39
721342383,39,M,6~8천만원미만,34,17438000,1860000,37
720179883,40,M,6~8천만원미만,25,1962000,1179000,27
794977533,62,M,4~6천만원미만,56,8077000,906000,16
779445108,26,M,2~4천만원미만,13,3290000,2781000,54
718193958,60,M,2천만원미만,53,2402000,1650000,53
710955633,54,F,2천만원미만,42,9256000,1446000,37
716149383,62,M,4~6천만원미만,36,3674000,1703000,48
752604633,57,M,2~4천만원미만,50,6462000,761000,17
713889933,59,M,2~4천만원미만,48,1638000,1536000,44
709446783,46,M,4~6천만원미만,38,4335000,1373000,36
789115833,44,M,4~6천만원미만,32,3233000,1256000,29
711242058,48,M,6~8천만원미만,36,11862000,643000,16
787623858,43,M,8천만원이상,24,34516000,1215000,45
709040508,57,M,8천만원이상,38,19802000,2244000,58
708864708,46,M,6~8천만원미만,36,24869000,1409000,36
717758583,40,M,4~6천만원미만,36,3624000,1469000,23
715416633,54,M,6~8천만원미만,36,6175000,1847000,59
717956283,57,F,2~4천만원미만,48,10953000,1277000,29
721379433,44,M,4~6천만원미만,28,11338000,1227000,24
712027683,47,F,2천만원미만,35,5544000,1336000,38
716027208,47,M,4~6천만원미만,36,19665000,1110000,58
720475233,50,F,2천만원미만,43,2927000,1474000,26
712275108,53,F,2~4천만원미만,33,5146000,1955000,44
718121658,56,M,4~6천만원미만,44,1704000,660000,17
711593808,55,M,4~6천만원미만,46,1438300,888000,18
716222808,53,F,2천만원미만,36,2974000,1785000,45
718731183,61,M,2~4천만원미만,49,5472000,705000,14
788779008,57,M,4~6천만원미만,38,2736000,1211000,25
710404533,50,M,6~8천만원미만,37,1438300,1391000,40
711173058,56,F,Unknown,45,5406000,1407000,29
715383108,52,M,8천만원이상,44,34516000,1616000,50
711697158,60,M,2천만원미만,36,1976000,1498000,43
709186983,49,M,6~8천만원미만,40,8714000,1536000,38
808964433,46,F,2천만원미만,41,8693000,1594000,45
711948333,42,M,6~8천만원미만,36,9247000,1190000,30
710541858,45,M,2천만원미만,33,7717000,1248000,37
713865333,45,F,2천만원미만,38,4908000,827000,21
797707008,44,F,2천만원미만,38,7222000,920000,18
713490483,61,M,6~8천만원미만,48,21740000,1755000,54
720370533,55,M,4~6천만원미만,44,2323000,804000,15
779743908,44,M,4~6천만원미만,29,7788000,1196000,30
718675158,55,F,2천만원미만,36,1438300,850000,22
710784333,57,M,8천만원이상,36,23700000,1644000,28
816596583,45,M,6~8천만원미만,40,11710000,1749000,50
717517758,57,F,2~4천만원미만,45,2278000,2307000,45
712880283,31,M,2~4천만원미만,22,4048000,1757000,45
753226158,34,F,2천만원미만,24,3663000,1826000,35
720605808,53,F,2천만원미만,36,1438300,799000,17
758317233,35,F,Unknown,28,3518000,2121000,60
711028308,44,F,2천만원미만,36,1717000,1468000,29
814852533,50,M,6~8천만원미만,45,16813000,1482000,46
711526533,33,M,6~8천만원미만,25,16434000,1726000,37
804403908,50,M,4~6천만원미만,45,21872000,1806000,31
716999883,51,M,6~8천만원미만,41,15897000,1405000,43
716452083,56,F,2천만원미만,46,4271000,2052000,50
787599258,55,F,2천만원미만,29,7361000,1175000,34
714495258,26,M,2천만원미만,36,1438300,1786000,37
717713283,42,F,2천만원미만,33,8628000,1675000,58
789317883,54,M,6~8천만원미만,44,18750000,1200000,36
714500883,44,F,Unknown,36,21242000,1283000,37
789467508,65,F,2~4천만원미만,56,2961000,1937000,57
710317758,38,F,Unknown,29,11327000,2033000,38
711231558,58,M,4~6천만원미만,40,8308000,1915000,37
716829483,39,F,2~4천만원미만,28,3249000,1988000,36
779713608,52,M,8천만원이상,36,2981000,1648000,30
711628458,45,F,2천만원미만,31,8829000,1902000,45
718943508,42,M,6~8천만원미만,33,3714000,1454000,35
770724558,42,M,4~6천만원미만,28,7340000,838000,24
783561558,57,M,8천만원이상,51,16952000,1918000,61
719309958,55,M,6~8천만원미만,35,20865000,837000,25
788785083,44,F,2천만원미만,25,3083000,4311000,78
780481308,37,F,Unknown,24,10584000,1567000,33
711757383,50,F,2천만원미만,42,2240000,1905000,39
787550808,51,M,2~4천만원미만,40,12240000,1422000,26
779863533,37,M,6~8천만원미만,21,5120000,1680000,32
714529233,36,F,2천만원미만,24,3124000,1652000,41
708177333,51,F,2천만원미만,36,11261000,1158000,26
812019933,65,M,2~4천만원미만,56,2468000,1797000,46
708557358,43,M,4~6천만원미만,28,22157000,1911000,55
713580633,46,M,2~4천만원미만,32,11477000,1260000,27
711466533,43,F,2천만원미만,33,3933000,1489000,45
802276683,56,M,6~8천만원미만,50,8022000,1794000,31
780913308,43,M,4~6천만원미만,34,13771000,1510000,42
808897683,53,M,6~8천만원미만,48,30271000,3231000,47
719428308,50,M,4~6천만원미만,41,3244000,1274000,32
713010483,43,F,2~4천만원미만,36,2936000,1572000,57
717006333,54,M,6~8천만원미만,36,1438300,1935000,41
787621158,33,M,4~6천만원미만,25,6242000,2187000,59
716924058,58,F,2~4천만원미만,49,6175000,1417000,25
720916683,41,M,6~8천만원미만,26,11806000,1465000,31
720923658,48,M,4~6천만원미만,39,4734000,1570000,45
712710708,55,M,2~4천만원미만,36,6244000,1445000,40
718939083,54,F,2천만원미만,45,1438300,694000,15
779519058,51,F,Unknown,34,34516000,1929000,40
719085933,35,M,6~8천만원미만,24,23561000,2447000,64
715124958,50,M,6~8천만원미만,36,24742000,1306000,31
712979133,55,M,6~8천만원미만,41,27560000,646000,10
712006308,45,F,2천만원미만,35,5923000,1236000,35
710801133,34,M,4~6천만원미만,36,8581000,2513000,63
712490283,55,F,2~4천만원미만,41,3156000,2091000,48
720071583,48,F,2천만원미만,36,7151000,854000,22
717958833,46,M,4~6천만원미만,35,1535000,1848000,25
812420358,61,F,2천만원미만,56,2122000,949000,17
712370208,48,M,4~6천만원미만,35,17131000,1371000,37
715940358,51,F,2천만원미만,42,5822000,1804000,49
715041333,39,M,4~6천만원미만,29,3537000,1605000,43
712797258,43,M,8천만원이상,33,34516000,1463000,38
769170558,53,M,4~6천만원미만,47,16320000,1279000,41
715884858,38,M,6~8천만원미만,36,2407000,1470000,28
796343058,49,F,2천만원미만,43,3538000,1265000,38
783910008,37,F,2천만원미만,31,2684000,2002000,60
718888308,53,M,6~8천만원미만,36,34516000,1475000,33
785114808,46,M,2~4천만원미만,40,15459000,1419000,30
709852908,44,F,2천만원미만,36,4307000,1628000,37
823528833,50,F,2천만원미만,46,2081000,1337000,29
719679858,58,F,2~4천만원미만,47,2848000,1135000,27
827108583,55,M,8천만원이상,51,34516000,1161000,26
787833333,44,M,6~8천만원미만,35,6361000,1571000,38
719781183,57,M,6~8천만원미만,38,15428000,1916000,40
710429358,57,M,2~4천만원미만,48,2544000,1346000,30
798792408,48,M,6~8천만원미만,42,9959000,805000,24
710280558,51,M,4~6천만원미만,39,8796000,1195000,18
809825358,53,F,2천만원미만,48,3428000,1155000,34
714451833,45,F,2천만원미만,36,1438300,1431000,34
713943783,41,M,4~6천만원미만,32,18001000,1194000,25
710706558,51,F,2천만원미만,42,2680000,1154000,33
713620308,46,F,2천만원미만,35,4675000,1232000,34
813453408,40,F,2천만원미만,35,2448000,1269000,30
818248383,33,M,4~6천만원미만,28,4049000,1742000,35
780106908,53,M,6~8천만원미만,38,8154000,1379000,26
708938508,63,M,2~4천만원미만,36,4559000,1870000,35
709671708,61,M,6~8천만원미만,36,19354000,1207000,32
711204483,56,M,4~6천만원미만,46,2340000,781000,15
801728658,53,M,4~6천만원미만,47,13848000,1773000,38
713945883,62,F,2천만원미만,52,2490000,864000,20
779558733,50,F,Unknown,36,32156000,1559000,39
788370258,37,M,4~6천만원미만,30,2578000,1830000,64
714927333,62,F,Unknown,52,9050000,1542000,43
710383158,49,M,6~8천만원미만,41,34516000,1506000,47
798007308,57,F,Unknown,51,8362000,1175000,41
711768858,55,M,6~8천만원미만,36,6514000,1383000,20
714888633,50,M,6~8천만원미만,42,4051000,1837000,57
712650333,48,M,4~6천만원미만,37,11959000,1191000,40
719945433,60,F,2~4천만원미만,48,2070000,1793000,53
720310458,46,M,8천만원이상,32,11840000,1560000,49
718344033,47,M,8천만원이상,35,3636000,1564000,59
715442958,54,M,4~6천만원미만,36,11067000,1843000,38
780326883,53,M,4~6천만원미만,40,11262000,2165000,61
711157833,56,F,2~4천만원미만,36,5108000,1631000,41
719704308,56,F,2~4천만원미만,36,2072000,1265000,32
708772308,41,M,6~8천만원미만,24,4119000,1455000,35
817663908,60,F,2~4천만원미만,42,5903000,1137000,27
780054258,40,M,2~4천만원미만,25,7860000,1367000,35
709990983,49,F,2~4천만원미만,36,5918000,1292000,26
818045958,46,M,2~4천만원미만,41,6741000,1682000,46
716380683,36,F,2천만원미만,36,3880000,1598000,39
787480158,57,F,2천만원미만,45,2494000,1555000,39
778461408,38,M,6~8천만원미만,23,22149000,2409000,36
713861733,50,M,6~8천만원미만,36,34516000,1770000,65
789291633,62,M,4~6천만원미만,51,5450000,1526000,45
789513858,43,M,2~4천만원미만,35,1438300,891000,28
778357458,44,F,2천만원미만,24,2003000,1756000,42
718325883,39,M,2~4천만원미만,32,7723000,1241000,22
720344658,38,M,6~8천만원미만,23,18226000,1681000,43
809292483,44,F,2천만원미만,39,8128000,1224000,32
779791008,43,M,6~8천만원미만,32,5851000,1572000,38
779557533,54,M,6~8천만원미만,40,10260000,1566000,50
795904233,38,F,Unknown,32,26945000,1579000,40
710573808,55,M,4~6천만원미만,36,2243000,1334000,31
717418158,42,M,8천만원이상,36,34516000,1230000,34
771963708,56,M,4~6천만원미만,45,12248000,767000,25
712433508,59,F,Unknown,50,1438300,724000,16
779320983,46,M,6~8천만원미만,28,19843000,1638000,49
718093233,55,F,2천만원미만,45,2163000,1349000,47
719459358,52,M,8천만원이상,41,33864000,1751000,48
717728808,39,F,2천만원미만,26,4531000,1414000,40
788701608,42,F,2천만원미만,26,2950000,1260000,32
778506633,43,F,2천만원미만,23,7706000,965000,27
719989008,47,F,Unknown,36,25657000,1121000,25
791839233,42,F,Unknown,36,17536000,1411000,28
716918508,39,M,2~4천만원미만,24,3770000,1602000,49
717321783,50,M,4~6천만원미만,45,10344000,1617000,47
799000008,57,M,8천만원이상,51,26437000,1244000,36
721517208,41,M,2천만원미만,30,2450000,1263000,29
719068683,52,F,2~4천만원미만,36,3136000,1036000,25
709120008,43,M,4~6천만원미만,36,6976000,1217000,39
709117533,42,M,6~8천만원미만,36,21134000,1556000,35
816594183,58,F,2~4천만원미만,53,2019000,2005000,62
789485433,42,M,6~8천만원미만,34,34516000,1698000,67
712881483,55,M,6~8천만원미만,45,9959000,2041000,45
712689333,38,M,6~8천만원미만,28,20241000,1102000,31
771492408,40,F,2천만원미만,28,2421000,1346000,30
711668283,48,M,6~8천만원미만,37,30948000,1511000,35
772684833,32,F,2천만원미만,22,2642000,1761000,42
712960308,33,F,2천만원미만,36,8070000,2117000,61
713530833,58,M,2~4천만원미만,48,4085000,596000,15
756065433,26,M,2~4천만원미만,19,2187000,2560000,46
710997183,46,M,4~6천만원미만,36,34516000,1409000,39
711146358,39,F,Unknown,29,3358000,1759000,33
716144058,36,F,2~4천만원미만,25,1888000,1886000,66
778699908,43,M,4~6천만원미만,24,14447000,915000,29
713571258,45,M,4~6천만원미만,26,32349000,1343000,41
711676908,51,F,Unknown,36,12605000,1870000,56
719315508,62,F,2~4천만원미만,36,2964000,1557000,25
778623858,58,M,6~8천만원미만,38,3785000,1824000,49
714665733,42,M,4~6천만원미만,36,2727000,1294000,26
816089433,49,M,4~6천만원미만,44,3343000,1545000,31
716991933,53,F,2천만원미만,35,9786000,820000,25
714534108,45,F,2~4천만원미만,36,6407000,1675000,47
787456608,29,M,6~8천만원미만,15,4158000,1678000,37
717090183,60,M,8천만원이상,50,21697000,2117000,48
772782708,50,M,6~8천만원미만,40,31383000,1721000,56
710722908,53,M,8천만원이상,36,30883000,1267000,23
795155433,45,M,6~8천만원미만,38,12918000,1562000,33
715271733,50,F,2천만원미만,37,8520000,1193000,35
771706308,46,M,6~8천만원미만,34,14310000,1254000,34
713989233,61,M,Unknown,53,14434000,1731000,32
780198258,46,M,8천만원이상,36,7793000,1099000,39
802002858,62,F,Unknown,56,8990000,747000,19
716290233,43,F,2~4천만원미만,33,4343000,1352000,35
828298908,54,M,8천만원이상,50,2872000,1770000,47
788946783,50,M,8천만원이상,36,9697000,1812000,50
720697908,35,M,2~4천만원미만,21,2967000,1673000,58
780598383,35,M,2~4천만원미만,23,2148000,2167000,65
715345833,36,F,2천만원미만,36,6116000,2369000,56
710831133,42,M,6~8천만원미만,36,18085000,1582000,47
766706358,39,F,2천만원미만,32,2524000,1800000,33
816533733,50,M,6~8천만원미만,45,33951000,1567000,44
712373208,43,M,4~6천만원미만,35,3312000,647000,19
721433283,39,F,2~4천만원미만,20,9956000,1447000,39
720680058,47,M,2천만원미만,36,3888000,1145000,37
716909283,60,M,6~8천만원미만,48,30655000,3280000,78
754654383,30,M,2천만원미만,23,2997000,1577000,35
719226333,44,M,4~6천만원미만,24,11042000,1140000,25
779759058,52,M,8천만원이상,41,3386000,1736000,40
718206783,45,F,2천만원미만,36,15987000,1436000,36
715783758,40,M,8천만원이상,30,25188000,1513000,38
771190083,36,F,2천만원미만,23,2410000,2505000,69
713135883,65,F,Unknown,53,4315000,1723000,51
778799583,35,F,2천만원미만,24,2592000,1695000,48
808796208,54,F,2~4천만원미만,49,5476000,1532000,44
708313608,53,M,6~8천만원미만,43,2464000,2110000,43
779330208,62,F,2천만원미만,44,2378000,1807000,45
794498733,40,M,8천만원이상,21,20056000,1687000,46
807964908,41,M,4~6천만원미만,36,8013000,1481000,45
823845783,53,M,8천만원이상,49,3386000,1318000,37
711748983,30,M,4~6천만원미만,17,7906000,1946000,45
718064283,46,M,4~6천만원미만,34,11501000,1481000,41
710492733,29,M,2~4천만원미만,19,13632000,2168000,42
779016408,37,F,2천만원미만,27,2229000,1583000,32
717787533,51,F,2천만원미만,40,5158000,1229000,34
714851058,31,M,2~4천만원미만,21,2158000,1718000,42
823535133,45,M,6~8천만원미만,41,23271000,1402000,34
708455883,57,M,6~8천만원미만,36,10244000,1127000,29
780095808,43,M,4~6천만원미만,30,2588000,1053000,31
709207458,44,M,2~4천만원미만,27,10747000,1340000,25
763895958,53,M,8천만원이상,46,7474000,732000,21
715942683,32,F,2천만원미만,36,3555000,2346000,71
721301733,53,M,6~8천만원미만,38,22140000,1580000,45
711927108,54,M,6~8천만원미만,36,9457000,1196000,28
718083483,42,M,2천만원미만,35,6218000,2086000,50
717548358,38,F,2천만원미만,25,2580000,1665000,57
816829608,44,M,6~8천만원미만,39,1438300,1495000,39
713936583,54,M,4~6천만원미만,43,6224000,2187000,58
